AT4G10930	-4579.294076	0.1581	737.6	2205.4	0.4012	0.0383	0.0956
AT4G10940	-884.722578	0.1592	132.3	443.7	0.4011	0.0395	0.0985
AT4G10950	-1808.648987	0.1405	316.1	862.9	0.0446	0.0069	0.1558
AT4G10955	-1737.306349	0.2658	283.8	766.2	0.1112	0.028	0.2521
AT4G10960	-1617.16564	0.1656	238.8	814.2	0.062	0.0124	0.2009
AT4G10970	-959.52084	0.2133	139.3	457.7	0.4198	0.0538	0.1281
AT4G11010	-1069.130636	0.1297	188.6	525.4	0.0395	0.0058	0.1474
AT4G11030	-3103.589884	0.1622	462.8	1535.2	0.0929	0.0166	0.1784
AT4G11040	-1506.847618	0.3064	238.1	643.9	0.2239	0.0528	0.2357
AT4G11050	-2965.985455	0.1725	490.6	1387.4	0.0986	0.017	0.1721
AT4G11060	-943.215519	0.1891	142.7	460.3	0.0596	0.0133	0.2234
AT4G11070	-1638.950293	0.3412	265.3	661.7	0.5007	0.0885	0.1767
AT4G11080	-2170.404529	0.301	229.7	1093.3	0.2552	0.0666	0.2609
AT4G11090	-2070.834241	0.2452	290.6	993.4	0.0664	0.0196	0.2943
AT4G11100	-1467.238926	0.3622	165.9	692.1	0.3382	0.0876	0.259
AT4G11110	-4818.776013	0.1518	691.4	2404.6	0.1526	0.0226	0.1481
AT4G11120	-1763.845092	0.1362	269.8	912.2	0.0973	0.0146	0.1497
AT4G11130	-5332.191445	0.1597	874.9	2524.1	0.1753	0.0241	0.1374
AT4G11140	-1424.201671	0.3139	218.1	615.9	0.3412	0.0695	0.2037
AT4G11150	-973.124241	0.0713	176.9	513.1	0.0228	0.002	0.087
AT4G11160	-3422.141861	0.139	616.2	1612.8	0.1526	0.0183	0.1198
AT4G11175	-670.09896	0.1799	95.1	327.9	0.2073	0.0323	0.1556
AT4G11180	-934.616133	0.2536	144.3	410.7	0.5382	0.0691	0.1284
AT4G11190	-928.113644	0.26	151	401	0.4428	0.0645	0.1456
AT4G11220	-1323.982428	0.2401	203.2	609.8	0.1685	0.0358	0.2127
AT4G11230	-4679.60627	0.2691	674.1	2073.9	0.2825	0.0553	0.1956
AT4G11240	-1474.617875	0.1644	251.7	714.3	0.0459	0.0085	0.1861
AT4G11270	-6963.22898	0.1919	1105.9	3226.1	0.2248	0.034	0.1513
AT4G11280	-2277.123837	0.164	348.9	1136.1	0.0434	0.0088	0.2039
AT4G11290	-1582.170095	0.2259	246.5	731.5	0.0814	0.0196	0.2406
AT4G11300	-1713.63729	0.1648	270.8	827.2	0.1802	0.0259	0.1437
AT4G11310	-1719.387074	0.1747	265.5	826.5	0.1412	0.0235	0.1664
AT4G11320	-1763.62023	0.1894	312.8	800.2	0.2037	0.0301	0.1476
AT4G11330	-1736.418762	0.1787	233.8	894.2	0.0783	0.0173	0.2212
AT4G11340	-1616.158298	0.2628	234.8	731.2	0.207	0.0454	0.2191
AT4G11350	-2391.467027	0.1853	372.8	1148.2	0.0725	0.0149	0.2059
AT4G11360	-807.468799	0.3118	123.8	347.2	0.1724	0.046	0.2665
AT4G11370	-856.250897	0.3706	122.7	354.3	0.3935	0.0885	0.2248
AT4G11380	-4050.326809	0.1315	710.4	1971.6	0.0746	0.0102	0.1371
AT4G11393	-379.927207	0.2544	68	166	0.1399	0.0304	0.2175
AT4G11410	-1487.925553	0.1516	223.6	727.4	0.1932	0.0255	0.132
AT4G11420	-4632.38218	0.1793	691.5	2245.5	0.1586	0.0266	0.1676
AT4G11440	-3107.310811	0.2988	424.6	1372.4	0.5192	0.0817	0.1574
AT4G11450	-3252.305732	0.1663	490.6	1591.4	0.1443	0.0231	0.1603
AT4G11460	-3296.368642	0.205	531.6	1481.4	0.352	0.046	0.1306
AT4G11470	-3537.836806	0.3815	481.7	1486.3	0.2918	0.0798	0.2734
AT4G11480	-3166.110608	0.2473	456.5	1418.5	0.3438	0.0563	0.1637
AT4G11485	-540.206869	0.3789	78.2	227.8	0.4289	0.0942	0.2197
AT4G11490	-3855.467351	0.723	465.5	1430.5	0.5058	0.1944	0.3843
AT4G11510	-463.163595	0.4035	62	190	1.6578	0.149	0.0899
AT4G11521	-1032.832619	0.1952	166.2	469.8	0.4275	0.0482	0.1127
AT4G11530	-3322.057148	0.3293	444.6	1448.4	0.3424	0.0757	0.2209
AT4G11560	-2765.869853	0.1805	372.7	1388.3	0.4228	0.0467	0.1104
AT4G11570	-1699.181106	0.1747	239.3	879.7	0.0382	0.0091	0.2389
AT4G11580	-1770.910544	0.3657	234	756	0.483	0.0973	0.2015
AT4G11590	-1885.795171	0.3405	260.9	807.1	1.1225	0.1166	0.1039
AT4G11600	-1080.633671	0.1808	164.1	531.9	0.0528	0.0115	0.2183
AT4G11610	-4663.090923	0.1625	820.9	2206.1	0.0374	0.0068	0.1815
AT4G11630	-1046.966722	0.1522	152.4	519.6	0.0777	0.0137	0.1769
AT4G11640	-1594.712673	0.2333	240.9	752.1	0.1102	0.0263	0.2385
AT4G11650	-1182.520459	0.2447	198.6	533.4	0.06	0.0155	0.2589
AT4G11653	-481.300811	0.3885	53.2	216.8	0.6918	0.119	0.1721
AT4G11655	-1003.417706	0.2113	178.3	442.7	0.301	0.0423	0.1404
AT4G11660	-1740.594683	0.1696	297.9	830.1	0.1714	0.0248	0.1449
AT4G11670	-4439.484778	0.1157	757.1	2161.9	0.186	0.0181	0.0971
AT4G11680	-1779.89637	0.1156	311.9	852.1	0.1713	0.0168	0.0979
AT4G11690	-2751.862198	0.2209	419.1	1278.9	0.2667	0.0439	0.1645
AT4G11700	-904.514451	1.0971	92.5	312.5	0.533	0.3047	0.5717
AT4G11720	-3347.265907	0.1759	520.9	1594.1	0.1326	0.0225	0.1694
AT4G11740	-2663.919944	0.1894	432.1	1250.9	0.2255	0.0335	0.1488
AT4G11750	-2114.322797	0.4024	272.7	879.3	0.7501	0.1243	0.1658
AT4G11760	-461.183684	0.1804	80.7	207.3	0.2236	0.0305	0.1363
AT4G11780	-2324.574946	0.211	373.2	1045.8	0.3407	0.0466	0.1368
AT4G11790	-2176.646343	0.2901	321.8	953.2	0.4597	0.0746	0.1622
AT4G11800	-4518.658469	0.0953	751.8	2287.2	0.0981	0.0097	0.0989
AT4G11810	-3213.326153	0.1376	558.8	1559.2	0.0719	0.0104	0.1448
AT4G11820	-2073.154624	0.1263	335.7	1047.3	0.0671	0.0096	0.1434
AT4G11850	-3885.9315	0.1219	594.1	1979.9	0.1017	0.0134	0.1315
AT4G11860	-3142.953294	0.1451	480.4	1565.6	0.1743	0.0229	0.1314
AT4G11880	-1004.968449	0.1664	148.7	499.3	0.195	0.0285	0.1461
AT4G11890	-1815.985246	0.2882	248.1	813.9	0.2914	0.0613	0.2102
AT4G11900	-4424.774347	0.448	558.1	1823.9	0.4331	0.1143	0.2639
AT4G11910	-1417.681306	0.3131	203.4	609.6	0.3111	0.0672	0.2159
AT4G11920	-2195.479653	0.1379	323.2	1098.8	0.1064	0.0158	0.1485
AT4G11930	-1473.986319	0.4931	193.7	592.3	0.3593	0.1142	0.3178
AT4G11940	-1372.91552	0.3745	186.6	569.4	0.9308	0.1226	0.1317
AT4G11950	-1522.437871	0.179	222.6	740.4	0.143	0.025	0.1749
AT4G11960	-1427.669366	0.1569	221.3	708.7	0.0522	0.0098	0.1884
AT4G11970	-1904.314999	0.3583	215.8	861.2	0.2299	0.0715	0.3108
AT4G11980	-1401.146217	0.1464	238.7	664.3	0.1353	0.0182	0.1341
AT4G11990	-2457.276299	0.2225	339.2	1157.8	0.3292	0.0507	0.1542
AT4G12000	-1494.749222	0.2419	209.4	705.6	0.1919	0.0411	0.214
AT4G12010	-5825.515282	0.1972	909.2	2711.8	0.1705	0.0296	0.1735
AT4G12030	-1941.048262	0.1913	337.9	883.1	0.1772	0.0279	0.1575
AT4G12040	-822.442995	0.2367	112.4	409.6	0.0291	0.0096	0.3313
AT4G12050	-1529.879613	0.1597	276.9	716.1	0.0689	0.0112	0.162
AT4G12060	-1117.043823	0.1353	176.1	546.9	0.2166	0.024	0.1107
AT4G12070	-2208.399999	0.1384	397.9	1048.1	0.0309	0.0048	0.155
AT4G12080	-1708.028464	0.2009	317	742	0.214	0.0319	0.1491
AT4G12090	-641.500048	0.19	110.8	294.2	0.179	0.0281	0.1569
AT4G12100	-2298.896726	0.4578	300.4	917.6	0.7453	0.1407	0.1889
AT4G12110	-1360.117317	0.1412	199.7	694.3	0.039	0.0072	0.1855
AT4G12120	-3014.137844	0.1285	476.5	1509.5	0.0976	0.0133	0.1364
AT4G12130	-1837.381783	0.1633	312.5	866.5	0.1224	0.0188	0.1533
AT4G12140	-1117.438664	0.3905	140	466	0.9273	0.1279	0.1379
AT4G12190	NA	NA	NA	NA	NA	NA	NA
AT4G12230	-1814.640891	0.1404	301.6	874.4	0.1207	0.0163	0.1351
AT4G12240	-1718.669931	0.2106	219.7	866.3	0.1292	0.0297	0.2299
AT4G12250	-1989.240645	0.1725	284.4	1023.6	0.0038	0.001	0.2609
AT4G12290	-3529.60627	0.1865	588.4	1631.6	0.125	0.0218	0.1741
AT4G12300	-2494.309853	0.199	420.1	1127.9	0.1373	0.0245	0.1786
AT4G12320	-2583.070546	0.2396	431.1	1119.9	0.3271	0.0508	0.1554
AT4G12330	-1803.6419	0.2347	302.6	783.4	0.3184	0.049	0.1539
AT4G12340	-854.231071	0.2962	122.9	387.1	0.2265	0.0542	0.2391
AT4G12350	-1417.77614	0.2384	195.6	659.4	0.3721	0.0573	0.1541
AT4G12360	-846.340154	0.3143	156	327	0.7099	0.0926	0.1304
AT4G12370	-1551.525502	0.2918	190.4	709.6	0.3676	0.0713	0.194
AT4G12390	-983.001292	0.1617	177.4	440.6	0.1821	0.0235	0.1292
AT4G12410	-776.644785	0.2298	117.8	353.2	0.1573	0.0327	0.2081
AT4G12420	-2734.190679	0.1881	428.2	1332.8	0.0401	0.0092	0.2292
AT4G12430	-1693.185278	0.1853	232.5	847.5	0.0957	0.0204	0.2127
AT4G12450	-1405.97065	0.2691	234.9	596.1	0.2368	0.047	0.1983
AT4G12460	-3201.295092	0.1533	461.6	1569.4	0.2146	0.0279	0.13
AT4G12480	-822.468744	0.3359	152.5	351.5	0.0431	0.0145	0.3365
AT4G12490	-936.915491	0.3222	154.5	391.5	0.2397	0.0566	0.2361
AT4G12530	-563.756968	0.2159	94.6	250.4	0.4616	0.0545	0.1181
AT4G12540	-2197.275704	0.25	291.1	1028.9	0.4877	0.0677	0.1387
AT4G12560	-1960.76918	0.212	226.6	1012.4	0.1073	0.028	0.2612
AT4G12570	-4246.401524	0.207	610	2000	0.217	0.0374	0.1725
AT4G12580	-384.599799	0.3267	71.1	168.9	1.2915	0.1167	0.0904
AT4G12590	-1107.943106	0.1358	181.6	556.4	0.0316	0.0053	0.1677
AT4G12610	-2212.439044	0.1851	299.9	1128.1	0.1833	0.0319	0.1739
AT4G12617	-610.081686	0.2587	94.3	277.7	0.8075	0.0813	0.1007
AT4G12620	-3819.195933	0.186	488.8	1944.2	0.1056	0.0229	0.2174
AT4G12640	-3885.376299	0.1762	593.3	1845.7	0.2191	0.0315	0.1436
AT4G12650	-2344.764942	0.1098	464.2	1116.8	0.0228	0.0027	0.1181
AT4G12670	-2649.09878	0.3877	320.4	1164.6	0.6367	0.1151	0.1807
AT4G12680	-2699.488742	0.1574	484.8	1240.2	0.1727	0.0224	0.1295
AT4G12690	-1319.425728	0.1934	159.5	686.5	0.0813	0.0206	0.2533
AT4G12700	-2614.757575	0.1656	381.7	1289.3	0.2612	0.0335	0.1284
AT4G12710	-1829.056562	0.143	353.7	828.3	0.2116	0.0225	0.1065
AT4G12720	-1247.984886	0.0916	216.4	629.6	0.1896	0.0146	0.0769
AT4G12730	-1835.582263	0.133	313.1	895.9	0.1535	0.0183	0.1189
AT4G12735	-332.109998	0.6345	54.1	125.9	0.1545	0.0799	0.5174
AT4G12740	-2517.530314	0.2737	344	1135	0.3213	0.0612	0.1904
AT4G12750	-4985.77717	0.144	738.1	2468.9	0.3217	0.0323	0.1004
AT4G12760	-1191.231226	0.2186	160.5	589.5	0.2422	0.0437	0.1803
AT4G12790	-1216.00348	0.1446	209.1	603.9	0.0896	0.0133	0.1489
AT4G12800	-1032.186589	0.1751	189.6	467.4	0.0926	0.0152	0.1647
AT4G12825	-492.802473	0.3674	74.5	210.5	0.6622	0.108	0.1632
AT4G12830	-1821.234534	0.1518	313.3	865.7	0.1124	0.0163	0.1453
AT4G12840	-1990.489849	0.2762	263.8	912.2	0.2481	0.0548	0.2209
AT4G12850	-892.280488	0.2577	99.9	440.1	0.3033	0.0603	0.1987
AT4G12860	-615.565374	0.0581	122.4	333.6	0.1811	0.0087	0.0483
AT4G12870	-1138.728708	0.2338	151.1	535.9	0.3642	0.0563	0.1546
AT4G12880	-681.82442	0.1835	108.2	311.8	0.4578	0.0469	0.1024
AT4G12890	-1127.944249	0.2229	176.1	516.9	0.2642	0.0435	0.1647
AT4G12900	-1040.470933	0.1505	130.5	550.5	0.0617	0.0128	0.2078
AT4G12910	-2346.526804	0.2463	316.4	1102.6	0.1738	0.0399	0.2293
AT4G12970	-477.549537	0.1521	77.5	228.5	0.168	0.0225	0.1339
AT4G12980	-1871.81208	0.1751	333.1	848.9	0.146	0.022	0.1509
AT4G13000	-1822.196339	0.2343	280.1	829.9	0.1644	0.0342	0.2081
AT4G13010	-1530.187961	0.1665	286.5	700.5	0.1062	0.0161	0.1518
AT4G13020	-2148.367845	0.2212	305.2	1023.8	0.1358	0.03	0.2206
AT4G13030	-2491.149056	0.3004	341.1	1095.9	0.3521	0.0697	0.1979
AT4G13050	-1703.703093	0.1421	268.6	832.4	0.1678	0.0214	0.1277
AT4G13060	-1813.25852	0.4505	206.5	786.5	1.0345	0.1512	0.1462
AT4G13070	-1618.878175	0.1898	216.3	812.7	0.1342	0.0269	0.2001
AT4G13075	-373.104271	0.2205	63.5	164.5	0.3666	0.0496	0.1354
AT4G13080	-1392.876177	0.1846	196.1	679.9	0.3725	0.0447	0.1199
AT4G13090	-1429.57687	0.2009	189.5	686.5	0.3844	0.0497	0.1294
AT4G13100	-1403.602002	0.4005	194.5	573.5	0.3915	0.0958	0.2447
AT4G13110	-1557.96158	0.2684	208.5	730.5	0.4179	0.0683	0.1636
AT4G13160	-1341.107741	0.2629	176.5	651.5	0.2939	0.0579	0.1972
AT4G13170	-956.419418	0.1529	155.7	462.3	0.0827	0.0134	0.1625
AT4G13180	-1224.347246	0.1654	231.7	557.3	0.1126	0.0166	0.1477
AT4G13190	-1885.400253	0.2051	303.2	863.8	0.1899	0.0324	0.1708
AT4G13195	-583.850343	0.329	95	238	0.8594	0.1048	0.1219
AT4G13200	-939.430095	0.3068	133.9	409.1	0.7083	0.0929	0.1311
AT4G13210	-1941.130949	0.1561	297	957	0.0951	0.016	0.1682
AT4G13220	-826.262877	0.1692	141.5	386.5	0.2337	0.03	0.1285
AT4G13230	NA	NA	NA	NA	NA	NA	NA
AT4G13240	-2359.965841	0.1399	394.9	1150.1	0.0839	0.0123	0.1466
AT4G13250	-2236.49528	0.1221	360.2	1127.8	0.0422	0.0063	0.1485
AT4G13260	-1970.29069	0.1673	329.3	915.7	0.1378	0.021	0.1524
AT4G13266	-1137.961411	0.3263	184.1	466.9	0.2919	0.0645	0.221
AT4G13270	-1020.589813	0.2038	140.8	504.2	0.1106	0.0246	0.2228
AT4G13290	-2417.8271	0.2531	377.1	1089.9	0.1513	0.0346	0.2284
AT4G13300	-3208.701339	0.8497	362.7	1161.3	0.5594	0.2385	0.4264
AT4G13330	-2125.297098	0.2375	330	954	0.2331	0.0429	0.1841
AT4G13345	-1826.598147	0.1558	297.3	884.7	0.0814	0.0135	0.1662
AT4G13350	-2858.261389	0.1723	466.8	1336.2	0.3071	0.0363	0.1181
AT4G13360	-1959.060315	0.1705	332.7	921.3	0.146	0.0223	0.1525
AT4G13370	-3305.234404	0.2519	523.6	1483.4	0.1059	0.0262	0.2476
AT4G13380	-985.74763	0.5112	125.7	444.3	0.4738	0.1369	0.2889
AT4G13395	-256.16899	0.4373	48	105	0.0457	0.0193	0.4221
AT4G13400	-1653.675663	0.1514	234.9	836.1	0.1107	0.0183	0.1651
AT4G13410	-2523.601442	0.2063	454.3	1111.7	0.291	0.0403	0.1384
AT4G13420	-3741.462855	0.1932	656.2	1698.8	0.1239	0.0217	0.175
AT4G13430	-2312.386739	0.1608	379.3	1135.7	0.0477	0.0089	0.1873
AT4G13440	-735.785962	0.2037	109.2	352.8	0.0745	0.0172	0.2315
AT4G13450	-1014.920176	0.1561	174.2	482.8	0.0627	0.0105	0.1672
AT4G13460	-3170.305426	0.2223	432.4	1508.6	0.2571	0.0451	0.1753
AT4G13480	-1216.802808	0.1534	165.9	617.1	0.1319	0.0214	0.1619
AT4G13490	-1154.239527	0.4774	157.4	460.6	1.1416	0.1643	0.1439
AT4G13500	-607.879723	0.2352	101.8	273.2	0.1425	0.0298	0.2088
AT4G13510	-2459.026549	0.2848	409.6	1093.4	0.0551	0.0167	0.3036
AT4G13530	-1203.679071	0.1492	160.2	625.8	0.1808	0.0259	0.143
AT4G13540	-994.552587	0.2673	152.6	468.4	0.1841	0.0427	0.2317
AT4G13550	-3311.869501	0.2261	492.2	1553.8	0.2147	0.0401	0.1867
AT4G13560	-483.797392	0.1459	102.6	224.4	0.0691	0.0093	0.1346
AT4G13580	-1142.823149	0.2059	191.7	540.3	0.0307	0.0074	0.2412
AT4G13590	-1622.665038	0.1257	307.8	769.2	0.0877	0.0105	0.1202
AT4G13600	-864.039624	0.1927	174.9	371.1	0.1712	0.0252	0.1471
AT4G13620	-1604.232437	0.1747	290.3	732.7	0.1749	0.0249	0.1423
AT4G13630	-2883.51082	0.2874	379.1	1321.9	0.2775	0.0606	0.2185
AT4G13640	-1419.613254	0.2001	252.6	632.4	0.1197	0.0215	0.1798
AT4G13650	-4965.39757	0.2057	710.7	2430.3	0.126	0.0267	0.2118
AT4G13660	-1577.651965	0.248	266.9	684.1	0.2866	0.0487	0.1698
AT4G13670	-1823.257727	0.1424	279.7	881.3	0.3812	0.0341	0.0895
AT4G13680	-1792.253696	0.2221	265.6	796.4	1.0744	0.0753	0.0701
AT4G13690	-1229.334976	0.2483	163.3	574.7	0.3248	0.0567	0.1746
AT4G13700	-2245.140684	0.2846	318.1	1022.9	0.119	0.0344	0.2893
AT4G13710	-2094.551273	0.1058	363.5	1043.5	0.0391	0.0048	0.1228
AT4G13720	-925.320217	0.1305	163.4	451.6	0.084	0.0112	0.1328
AT4G13730	-2023.888197	0.1088	331.3	1015.7	0.074	0.0089	0.1202
AT4G13750	-9998.245008	0.1475	1486	4922	0.2861	0.0311	0.1089
AT4G13770	-2253.161643	0.1255	399.6	1106.4	0.0309	0.0045	0.1452
AT4G13780	-3561.351833	0.0958	601.7	1789.3	0.202	0.016	0.0793
AT4G13790	-432.435963	0.1627	74.9	201.1	0.2604	0.0306	0.1176
AT4G13800	-1511.936736	0.145	297.3	710.7	0.0277	0.0043	0.1537
AT4G13830	-930.050654	0.1774	134.5	456.5	0.1239	0.0227	0.1829
AT4G13840	-2114.87524	0.2384	320	955	0.2652	0.0469	0.1768
AT4G13850	-784.2379	0.3525	128.1	333.9	0.2124	0.0579	0.2727
AT4G13870	-1353.175144	0.1725	191	664	0.2483	0.0343	0.1381
AT4G13930	-2090.981198	0.0994	345.5	1067.5	0.0481	0.0057	0.1179
AT4G13940	-2143.490779	0.1113	348.5	1106.5	0.0392	0.0054	0.1378
AT4G13950	-548.307954	0.2207	90.8	245.2	0.2887	0.0442	0.1529
AT4G13955	-455.071957	0.1962	70.2	208.8	0.7089	0.0593	0.0836
AT4G13968	-487.872777	0.4354	55.3	211.7	0.6006	0.1276	0.2124
AT4G13970	-3601.457838	0.1407	570.7	1757.3	0.1949	0.0233	0.1196
AT4G13980	-2124.688705	0.13	334.7	1063.3	0.119	0.0156	0.1313
AT4G13990	-2407.646116	0.1667	349.5	1213.5	0.0703	0.014	0.1997
AT4G14000	-1382.545683	0.1904	237	633	0.2278	0.033	0.1449
AT4G14010	-570.904406	0.2246	87.6	260.4	0.129	0.0277	0.215
AT4G14020	-517.670745	0.1438	88.3	244.7	0.3792	0.0334	0.0881
AT4G14030	-2312.063598	0.1836	355.5	1111.5	0.0877	0.0174	0.1982
AT4G14050	-2517.717452	0.1481	381.7	1265.3	0.0946	0.0153	0.1622
AT4G14060	-701.109229	0.1932	107.5	345.5	0.1017	0.0208	0.2045
AT4G14070	-3368.960608	0.1373	545.9	1635.1	0.2143	0.0239	0.1114
AT4G14080	-2267.066683	0.19	355	1079	0.072	0.0151	0.2099
AT4G14090	-2151.783464	0.1935	379.9	976.1	0.0968	0.0178	0.1843
AT4G14100	-1021.249146	0.2626	166.7	451.3	0.1997	0.0421	0.2106
AT4G14110	-903.194808	0.139	138	453	0.2479	0.0271	0.1094
AT4G14120	-1801.676453	0.4847	231	726	0.4968	0.1298	0.2613
AT4G14130	-1386.983523	0.1979	212.8	654.2	0.1	0.0206	0.2056
AT4G14145	-629.798314	0.1768	100.1	301.9	0.1154	0.0203	0.1756
AT4G14147	-918.70891	0.4477	119.8	390.2	0.2667	0.0907	0.34
AT4G14150	-5967.093515	0.1377	928	2930	0.239	0.026	0.1088
AT4G14160	-3593.911083	0.1457	551.1	1737.9	0.3829	0.035	0.0914
AT4G14170	-2259.980902	0.2456	338.7	1035.3	0.1677	0.0368	0.2196
AT4G14180	-6232.413813	0.2066	1015.8	2788.2	0.3689	0.0473	0.1281
AT4G14190	-2455.793303	0.2249	347.3	1155.7	0.2242	0.0417	0.1858
AT4G14200	-3770.516363	0.2281	524.5	1788.5	0.3611	0.0543	0.1503
AT4G14210	-2512.856674	0.1019	462.4	1235.6	0.0522	0.0057	0.1094
AT4G14220	-1729.276936	0.1812	275.4	819.6	0.184	0.0285	0.1551
AT4G14225	-671.560532	0.4302	89.8	285.2	0.1755	0.0675	0.3845
AT4G14230	-2300.35701	0.1596	402.8	1082.2	0.0967	0.0151	0.1556
AT4G14240	-2268.998686	0.1502	378.3	1103.7	0.0695	0.0113	0.1631
AT4G14270	-687.279126	0.2228	93.6	335.4	0.1714	0.0361	0.2109
AT4G14276	-486.463591	0.4188	55.6	220.4	0.3516	0.1018	0.2895
AT4G14280	-3865.516472	0.2151	646.4	1744.6	0.1814	0.0323	0.178
AT4G14290	-2628.479701	0.1708	429.4	1241.6	0.2177	0.0296	0.1359
AT4G14300	-1813.593609	0.1335	257.4	963.6	0.1558	0.0208	0.1334
AT4G14305	-875.145985	0.2129	142.3	412.7	0.04	0.0099	0.248
AT4G14310	-4173.640567	0.1587	645.1	2033.9	0.1496	0.0223	0.1493
AT4G14315	-261.779476	0.1663	53.3	123.7	0.5367	0.044	0.082
AT4G14330	-4044.678121	0.1723	551.2	2052.8	0.077	0.0162	0.2109
AT4G14340	-2044.280763	0.1052	315.8	1052.2	0.052	0.0067	0.1294
AT4G14350	-2435.760269	0.1283	449.9	1203.1	0.0287	0.0042	0.1459
AT4G14360	-2743.586496	0.1352	421.7	1402.3	0.0372	0.0064	0.1735
AT4G14365	-1849.840315	0.2226	281.4	834.6	0.6498	0.0653	0.1005
AT4G14380	-881.448116	0.2336	131	427	0.0495	0.0141	0.2856
AT4G14385	-711.152675	0.103	110.3	375.7	0.0188	0.0027	0.1422
AT4G14410	-1363.825141	0.2603	169.4	655.6	0.2114	0.0491	0.2325
AT4G14420	-708.070009	0.1236	134.9	339.1	0.0215	0.003	0.1373
AT4G14430	-1102.825033	0.1429	202	518	0.054	0.0081	0.1492
AT4G14440	-1148.16913	0.2363	196.9	517.1	0.0835	0.0196	0.2342
AT4G14450	-553.337159	0.4005	96.2	218.8	0.2894	0.0763	0.2636
AT4G14455	-605.84303	0.1811	103.2	286.8	0.0747	0.0141	0.189
AT4G14465	-1259.3707	0.1551	240.6	578.4	0.0692	0.0104	0.1509
AT4G14480	-2250.531576	0.1851	362.1	1065.9	0.1073	0.0198	0.185
AT4G14490	-1844.945326	0.341	224.2	852.8	0.4034	0.0869	0.2154
AT4G14500	-1989.386683	0.1521	329	955	0.0875	0.0138	0.1577
AT4G14510	-4219.705494	0.179	646.5	2044.5	0.2362	0.0336	0.1422
AT4G14520	-984.683318	0.2669	157.6	424.4	0.3185	0.0563	0.1769
AT4G14540	-698.173088	0.0876	125	358	0.0269	0.0028	0.1047
AT4G14550	-1025.116789	0.0951	168.3	515.7	0.247	0.0181	0.0734
AT4G14560	-777.280437	0.1526	95.6	408.4	0.0882	0.0172	0.1948
AT4G14570	-3658.353591	0.1926	560.1	1728.9	0.2127	0.0337	0.1583
AT4G14580	-2010.461332	0.1657	334.3	934.7	0.2071	0.0275	0.1328
AT4G14590	-2513.979144	0.2372	357.1	1163.9	0.2843	0.0497	0.1748
AT4G14600	-680.052354	0.2623	109.8	301.2	0.1239	0.0303	0.2443
AT4G14605	-2365.842677	0.2169	367.3	1111.7	0.064	0.0156	0.2439
AT4G14620	-1650.259391	0.2327	247.2	751.8	0.2919	0.0485	0.1661
AT4G14630	-1068.595524	0.2206	197	469	0.1796	0.0313	0.1741
AT4G14640	-649.21205	0.0972	102.7	350.3	0.1482	0.0141	0.0949
AT4G14650	-3060.102884	0.2774	427.4	1384.6	0.6545	0.0822	0.1256
AT4G14660	-763.024362	0.0796	146	388	0.1509	0.0105	0.0693
AT4G14680	-2220.796222	0.2154	347.1	1047.9	0.0734	0.0173	0.2362
AT4G14690	-923.414668	0.1997	176.3	402.7	0.1847	0.0284	0.1538
AT4G14710	-950.180936	0.1876	142.6	454.4	0.3455	0.0431	0.1246
AT4G14713	-1555.73836	0.2821	229.2	676.8	0.3078	0.0599	0.1947
AT4G14716	-871.083783	0.1469	130.3	445.7	0.0482	0.009	0.1858
AT4G14720	-1535.52383	0.2259	234.3	701.7	0.2163	0.0395	0.1826
AT4G14723	-517.31542	0.1544	109.1	217.9	1.3248	0.0561	0.0423
AT4G14730	-1130.640796	0.2398	179.1	525.9	0.1162	0.0273	0.2346
AT4G14740	-2159.379468	0.1415	407.3	1008.7	0.0633	0.009	0.1417
AT4G14746	-1044.261204	0.2143	164.3	471.7	0.2721	0.0422	0.1552
AT4G14750	-1736.884042	0.1323	263.9	882.1	0.0841	0.0126	0.1495
AT4G14760	-7862.184651	0.1774	1150	3842	0.3331	0.0405	0.1215
AT4G14770	-3155.032754	0.2201	478.9	1447.1	0.2437	0.0414	0.17
AT4G14780	-1703.462002	0.1679	249.7	842.3	0.153	0.0247	0.1614
AT4G14785	-483.016466	0.2771	48.5	236.5	0.5417	0.0807	0.1491
AT4G14790	-2644.648381	0.143	443.1	1263.9	0.1552	0.0198	0.1273
AT4G14800	-917.758309	0.1506	158.9	438.1	0.1395	0.019	0.1362
AT4G14805	-1071.977921	0.2356	200.6	441.4	0.7359	0.0706	0.096
AT4G14815	-774.791381	0.2621	114.2	350.8	0.255	0.0509	0.1995
AT4G14819	-456.195515	0.0828	92.5	219.5	0.1276	0.0091	0.0715
AT4G14820	-3555.02017	0.218	534.7	1631.3	0.3214	0.0478	0.1486
AT4G14830	-716.800874	0.1578	119	337	0.1993	0.0257	0.1288
AT4G14840	-2757.177074	0.268	410.7	1224.3	0.393	0.0644	0.1638
AT4G14850	-3259.308068	0.1771	520.5	1531.5	0.1619	0.0255	0.1576
AT4G14860	-929.154708	0.3535	142.1	397.9	0.1359	0.0441	0.3243
AT4G14870	-920.556708	0.3105	155.6	375.4	0.4931	0.0795	0.1613
AT4G14880	-1422.149349	0.1245	249.3	716.7	0.0182	0.0028	0.1528
AT4G14890	-772.961693	0.3009	144.2	317.8	0.1713	0.0399	0.2333
AT4G14900	-2579.488161	0.2091	410.4	1185.6	0.1723	0.0312	0.181
